inspection_ts,part_id,dim_dev_um,defect_type,status
2025-02-09 08:42:00,P002127,26.1,Geometry,PASS
2025-01-13 03:08:00,P002128,17.5,Surface,PASS
2025-01-17 16:41:00,P002128,53.2,Dimension,FAIL
2025-01-30 21:54:00,P002129,27.3,None,PASS
2025-01-21 12:23:00,P002130,27.9,Surface,PASS
2025-01-21 10:45:00,P002131,14.0,Surface,PASS
2025-02-07 17:06:00,P002131,10.7,Geometry,PASS
2025-02-11 02:43:00,P002132,33.3,Surface,PASS
2025-02-10 18:04:00,P002133,3.6,None,PASS
2025-02-13 05:26:00,P002134,15.7,Surface,PASS
2025-02-12 19:20:00,P002134,3.2,Surface,PASS
2025-02-06 12:13:00,P002135,10.2,Geometry,PASS
2025-02-11 13:41:00,P002135,,Geometry,PASS
2025-02-03 06:09:00,P002136,73.1,Dimension,FAIL
2025-02-10 04:37:00,P002136,16.9,Geometry,PASS
2025-02-11 17:05:00,P002137,7.9,None,PASS
2025-01-21 11:20:00,P002138,4.8,Geometry,PASS
2025-01-25 10:30:00,P002139,2.9,Surface,PASS
2025-02-05 21:48:00,P002140,39.8,None,PASS
2025-02-03 15:54:00,P002141,29.6,Geometry,PASS
2025-01-16 16:53:00,P002141,28.3,Geometry,PASS
2025-01-28 21:46:00,P002142,6.1,Geometry,PASS
2025-01-15 22:35:00,P002142,19.7,Geometry,PASS
2025-01-14 12:29:00,P002143,,Geometry,PASS
2025-01-30 07:08:00,P002143,,Surface,PASS
2025-01-20 00:21:00,P002144,7.9,Surface,PASS
2025-01-25 20:09:00,P002144,3.8,None,PASS
2025-01-17 17:19:00,P002145,,Geometry,PASS
2025-01-30 03:05:00,P002145,35.2,None,PASS
2025-02-09 04:28:00,P002146,22.0,Surface,PASS
2025-01-20 19:11:00,P002146,6.1,Surface,PASS
2025-02-07 21:05:00,P002147,,Surface,PASS
2025-01-14 18:40:00,P002147,19.6,None,PASS
2025-01-22 08:02:00,P002148,,Geometry,PASS
2025-01-20 18:41:00,P002149,18.4,Geometry,PASS
2025-01-25 17:44:00,P002150,21.5,None,PASS
2025-01-21 00:53:00,P002151,16.6,None,PASS
2025-01-11 21:54:00,P002152,28.5,Surface,PASS
2025-02-12 11:35:00,P002152,19.9,None,PASS
2025-01-29 03:46:00,P002153,25.3,Surface,PASS
2025-02-13 05:43:00,P002153,10.2,Surface,PASS
2025-01-12 17:02:00,P002154,6.8,Geometry,PASS
2025-01-13 14:53:00,P002155,10.7,Surface,PASS
2025-01-29 00:23:00,P002155,4.0,Surface,PASS
2025-02-08 14:46:00,P002156,30.0,Geometry,PASS
2025-01-27 03:57:00,P002156,16.9,Surface,PASS
2025-02-02 22:46:00,P002157,6.1,Surface,PASS
2025-01-22 02:43:00,P002158,26.8,Geometry,PASS
2025-01-27 01:05:00,P002158,85.5,Dimension,FAIL
2025-01-29 19:57:00,P002159,1.2,Geometry,PASS
2025-01-26 18:41:00,P002160,12.5,Surface,PASS
2025-02-12 11:40:00,P002161,42.5,None,PASS
2025-01-11 09:24:00,P002161,6.4,Surface,PASS
2025-01-23 07:49:00,P002162,20.0,Geometry,PASS
2025-02-01 06:10:00,P002163,70.4,Surface,PASS
2025-01-26 19:04:00,P002163,4.1,None,PASS
2025-02-06 09:34:00,P002164,8.5,Geometry,PASS
2025-01-17 12:19:00,P002165,18.9,Geometry,PASS
2025-01-16 06:28:00,P002166,7.4,Surface,PASS
2025-01-26 15:58:00,P002167,31.6,Dimension,FAIL
2025-01-19 17:01:00,P002167,13.9,Geometry,PASS
2025-02-10 06:08:00,P002168,8.9,Geometry,PASS
2025-01-24 04:27:00,P002169,3.4,None,PASS
2025-01-28 20:29:00,P002170,15.8,None,PASS
2025-02-12 18:04:00,P002171,6.8,Surface,PASS
2025-01-28 09:26:00,P002171,13.2,None,PASS
2025-01-20 01:01:00,P002172,19.8,Surface,PASS
2025-01-10 21:46:00,P002173,2.8,Geometry,PASS
2025-02-01 08:20:00,P002174,23.0,Surface,PASS
2025-02-08 19:23:00,P002175,12.8,None,PASS
2025-01-21 12:27:00,P002176,23.5,None,PASS
2025-01-21 19:46:00,P002177,6.3,Surface,PASS
2025-01-21 19:20:00,P002177,12.9,Surface,PASS
2025-01-18 11:37:00,P002178,0.6,Surface,PASS
2025-02-02 14:33:00,P002178,2.9,None,PASS
2025-02-04 00:10:00,P002179,4.9,Surface,PASS
2025-01-20 21:48:00,P002179,17.4,Geometry,PASS
2025-02-11 18:55:00,P002180,12.5,None,PASS
2025-01-12 11:22:00,P002180,4.6,Surface,PASS
2025-02-07 04:00:00,P002181,16.8,Geometry,PASS
2025-02-04 21:34:00,P002182,53.5,None,PASS
2025-01-17 06:55:00,P002183,11.7,Surface,PASS
2025-02-01 07:27:00,P002183,39.3,Surface,PASS
2025-01-19 23:01:00,P002184,66.3,Dimension,FAIL
2025-01-20 02:41:00,P002185,2.7,Surface,PASS
2025-02-05 10:16:00,P002186,17.3,None,PASS
2025-02-07 19:21:00,P002186,53.9,Dimension,FAIL
2025-02-06 08:46:00,P002187,28.3,None,PASS
2025-02-12 03:31:00,P002188,35.6,Surface,PASS
2025-01-17 10:52:00,P002189,26.4,None,PASS
2025-01-25 18:07:00,P002189,15.0,None,PASS
2025-02-14 04:21:00,P002190,37.3,Dimension,FAIL
2025-01-29 01:03:00,P002190,11.7,Geometry,PASS
2025-01-30 06:57:00,P002191,4.2,Surface,PASS
2025-02-10 13:20:00,P002191,0.3,None,PASS
2025-02-02 00:06:00,P002192,19.4,None,PASS
2025-02-10 09:42:00,P002192,14.0,Geometry,PASS
2025-01-14 15:58:00,P002193,31.9,Surface,PASS
2025-01-20 21:30:00,P002193,4.6,Surface,PASS
2025-02-13 23:21:00,P002194,,Geometry,PASS
2025-02-06 11:34:00,P002195,23.6,Surface,PASS
2025-01-18 00:07:00,P002196,7.2,Surface,PASS
2025-01-17 06:25:00,P002197,27.5,None,PASS
2025-01-25 11:58:00,P002197,16.9,None,PASS
2025-02-10 00:00:00,P002198,42.0,Dimension,FAIL
2025-01-27 13:08:00,P002198,14.3,Surface,PASS
2025-02-12 19:44:00,P002199,43.8,Dimension,FAIL
2025-02-11 14:44:00,P002200,13.9,Surface,PASS
2025-01-19 06:32:00,P002200,3.8,Surface,PASS
2025-02-07 03:59:00,P002201,4.1,Surface,PASS
2025-01-11 03:30:00,P002202,20.9,None,PASS
2025-01-20 15:01:00,P002203,5.5,None,PASS
2025-02-02 11:03:00,P002203,5.1,Geometry,PASS
2025-01-26 14:39:00,P002204,26.2,Geometry,PASS
2025-01-20 00:57:00,P002204,8.7,None,PASS
2025-02-07 11:41:00,P002205,14.2,Geometry,PASS
2025-01-24 04:49:00,P002205,4.9,Geometry,PASS
2025-02-01 12:13:00,P002206,7.8,None,PASS
2025-01-20 11:58:00,P002207,13.7,Geometry,PASS
2025-01-31 10:59:00,P002207,6.9,Geometry,PASS
2025-01-30 20:09:00,P002208,20.7,Dimension,FAIL
2025-01-24 06:54:00,P002209,22.8,Surface,PASS
2025-01-17 18:19:00,P002210,16.6,Surface,PASS
2025-01-15 16:17:00,P002210,37.2,Dimension,FAIL
2025-02-03 16:41:00,P002211,12.9,None,PASS
2025-02-10 21:51:00,P002211,,Geometry,PASS
2025-02-07 23:55:00,P002212,15.9,Geometry,PASS
2025-01-23 16:54:00,P002212,8.9,None,PASS
2025-01-25 07:57:00,P002213,29.1,Dimension,FAIL
2025-02-08 03:33:00,P002214,11.3,Surface,PASS
2025-01-10 19:04:00,P002214,30.4,Dimension,FAIL
2025-02-13 02:23:00,P002215,0.3,Geometry,PASS
2025-02-03 05:58:00,P002216,35.4,None,PASS
2025-02-09 14:33:00,P002217,14.6,Geometry,PASS
2025-02-06 00:09:00,P002218,24.9,Surface,PASS
2025-02-07 16:13:00,P002218,25.4,Geometry,PASS
2025-01-18 23:53:00,P002219,8.3,Geometry,PASS
2025-01-19 09:17:00,P002220,13.6,None,PASS
2025-01-13 17:03:00,P002220,14.8,None,PASS
2025-01-11 00:24:00,P002221,2.1,Surface,PASS
2025-02-01 12:25:00,P002221,47.0,Dimension,FAIL
2025-02-03 09:12:00,P002222,6.8,None,PASS
2025-01-13 05:46:00,P002222,33.0,Surface,PASS
2025-01-28 07:12:00,P002223,13.0,Geometry,PASS
2025-02-12 09:09:00,P002223,6.0,None,PASS
2025-01-23 00:46:00,P002224,39.9,Surface,PASS
2025-02-06 00:24:00,P002224,55.3,None,PASS
2025-01-17 05:50:00,P002225,6.7,None,PASS
2025-01-17 19:54:00,P002226,10.6,Surface,PASS
2025-02-07 16:06:00,P002226,1.5,Geometry,PASS
2025-01-18 13:33:00,P002227,53.2,Dimension,FAIL
2025-01-29 23:47:00,P002227,9.9,None,PASS
2025-02-09 14:05:00,P002228,30.0,Geometry,PASS
2025-01-31 21:16:00,P002229,,Geometry,PASS
2025-01-16 07:36:00,P002229,5.4,Geometry,PASS
2025-01-29 16:42:00,P002230,13.9,Surface,PASS
2025-01-23 23:02:00,P002231,10.7,Surface,PASS
2025-01-26 07:18:00,P002231,22.3,Surface,PASS
2025-02-01 11:13:00,P002232,20.1,Geometry,PASS
2025-01-20 20:33:00,P002233,19.2,None,PASS
2025-02-14 04:26:00,P002233,3.0,None,PASS
2025-02-05 14:42:00,P002234,20.4,Geometry,PASS
2025-02-10 20:40:00,P002235,9.4,Geometry,PASS
2025-01-12 21:10:00,P002236,11.0,Geometry,PASS
2025-01-12 01:18:00,P002237,31.4,Surface,PASS
2025-01-17 03:28:00,P002237,3.1,None,PASS
2025-02-02 20:07:00,P002238,10.5,Surface,PASS
2025-01-24 20:07:00,P002238,9.8,Surface,PASS
2025-01-13 04:12:00,P002239,3.2,Surface,PASS
2025-02-03 16:33:00,P002239,9.1,Geometry,PASS
2025-01-19 06:27:00,P002240,9.4,Surface,PASS
2025-01-23 09:35:00,P002241,4.8,Surface,PASS
2025-02-08 08:58:00,P002242,23.6,Geometry,PASS
2025-01-22 02:17:00,P002243,10.5,None,PASS
2025-02-09 01:43:00,P002244,4.1,None,PASS
2025-02-04 14:54:00,P002244,13.9,Surface,PASS
2025-01-16 00:01:00,P002245,0.5,Geometry,PASS
2025-01-22 02:42:00,P002245,12.7,None,PASS
2025-01-20 10:06:00,P002246,0.0,Surface,PASS
2025-02-04 05:46:00,P002246,20.1,Surface,PASS
2025-01-10 13:56:00,P002247,35.1,Surface,PASS
2025-01-25 09:29:00,P002248,11.8,Surface,PASS
2025-01-31 06:34:00,P002249,119.4,Dimension,FAIL
2025-02-10 04:09:00,P002249,27.6,Geometry,PASS
2025-01-23 02:10:00,P002250,1.4,Geometry,PASS
2025-02-06 08:49:00,P002251,,Surface,PASS
2025-02-07 16:28:00,P002251,8.1,Geometry,PASS
2025-01-22 18:43:00,P002252,11.2,Geometry,PASS
2025-02-08 01:21:00,P002252,2.2,Surface,PASS
2025-02-09 08:23:00,P002253,3.2,None,PASS
2025-02-03 21:02:00,P002253,5.2,None,PASS
2025-01-13 11:03:00,P002254,13.6,None,PASS
2025-02-13 04:12:00,P002255,34.1,None,PASS
2025-02-06 11:35:00,P002256,14.9,None,PASS
2025-01-28 15:09:00,P002256,30.0,Dimension,FAIL
2025-01-12 14:55:00,P002257,7.2,Surface,PASS
2025-02-08 19:29:00,P002257,89.8,Dimension,FAIL
2025-01-22 15:20:00,P002258,5.4,Surface,PASS
2025-01-22 11:59:00,P002259,17.2,Geometry,PASS
2025-02-01 10:19:00,P002259,9.3,Geometry,PASS
2025-01-14 08:50:00,P002260,23.5,Surface,PASS
2025-02-04 17:06:00,P002261,38.8,Surface,PASS
2025-01-22 12:28:00,P002261,,Geometry,PASS
2025-01-26 12:52:00,P002262,40.2,Geometry,PASS
2025-02-03 14:20:00,P002263,11.3,None,PASS
2025-02-01 16:46:00,P002263,14.2,None,PASS
2025-01-12 12:58:00,P002264,4.9,Geometry,PASS
2025-01-17 13:13:00,P002265,13.5,Surface,PASS
2025-01-18 16:03:00,P002265,12.0,Surface,PASS
2025-01-21 12:57:00,P002266,22.1,None,PASS
2025-01-12 12:31:00,P002266,27.7,None,PASS
2025-02-04 02:16:00,P002267,7.2,None,PASS
2025-02-07 04:51:00,P002267,25.9,None,PASS
2025-02-02 15:49:00,P002268,25.1,None,PASS
2025-02-01 17:13:00,P002269,5.5,Geometry,PASS
2025-02-08 18:36:00,P002270,12.5,Surface,PASS
2025-01-31 03:50:00,P002271,42.9,Surface,PASS
2025-01-21 02:17:00,P002272,18.0,Surface,PASS
2025-01-26 04:51:00,P002272,22.6,None,PASS
2025-01-15 10:54:00,P002273,59.4,Geometry,PASS
2025-01-30 23:54:00,P002273,,None,PASS
2025-01-17 07:43:00,P002274,9.3,None,PASS
2025-01-26 21:59:00,P002274,14.5,Geometry,PASS
2025-01-29 01:35:00,P002275,22.8,Geometry,PASS
2025-01-27 02:47:00,P002275,35.2,Dimension,FAIL
2025-01-17 23:55:00,P002276,14.4,Geometry,PASS
2025-01-31 18:24:00,P002277,5.2,None,PASS
2025-01-19 10:18:00,P002277,0.0,None,PASS
2025-02-12 08:59:00,P002278,,None,PASS
2025-01-18 14:12:00,P002279,47.6,Geometry,PASS
2025-01-12 00:25:00,P002279,7.7,Surface,PASS
2025-02-01 01:58:00,P002280,4.2,Geometry,PASS
2025-01-28 15:54:00,P002281,48.3,Surface,PASS
2025-02-01 04:27:00,P002282,39.0,Dimension,FAIL
2025-02-01 13:51:00,P002283,7.9,Geometry,PASS
2025-01-19 19:01:00,P002284,15.6,Surface,PASS
2025-01-20 06:31:00,P002284,2.1,Geometry,PASS
2025-01-24 18:30:00,P002285,13.5,None,PASS
2025-02-05 13:05:00,P002286,9.8,Surface,PASS
2025-01-31 08:15:00,P002287,,Surface,PASS
2025-01-19 01:09:00,P002288,6.1,Geometry,PASS
2025-01-17 00:06:00,P002288,33.3,Surface,PASS
2025-01-23 00:16:00,P002289,20.2,Surface,PASS
2025-02-02 20:23:00,P002290,1.2,None,PASS
2025-01-28 23:16:00,P002291,1.5,Surface,PASS
2025-02-13 23:30:00,P002291,3.8,None,PASS
2025-02-10 02:58:00,P002292,76.3,Dimension,FAIL
2025-01-29 16:59:00,P002293,8.8,Surface,PASS
2025-02-13 08:43:00,P002294,8.6,None,PASS
2025-02-03 13:16:00,P002295,23.4,Geometry,PASS
2025-01-15 15:10:00,P002296,30.7,None,PASS
2025-01-11 16:54:00,P002297,37.5,Dimension,FAIL
2025-02-07 19:36:00,P002298,55.8,Surface,PASS
2025-02-05 04:37:00,P002299,28.0,Geometry,PASS
2025-01-26 13:10:00,P002299,62.9,Geometry,PASS
2025-01-30 13:47:00,P002300,8.7,Surface,PASS
2025-01-23 18:42:00,P002301,49.8,Dimension,FAIL
2025-01-22 17:53:00,P002302,41.4,Surface,PASS
2025-02-05 20:28:00,P002303,23.6,None,PASS
2025-01-17 12:20:00,P002304,30.0,Surface,PASS
2025-01-19 14:27:00,P002305,8.1,None,PASS
2025-01-31 08:22:00,P002305,8.5,Geometry,PASS
2025-02-03 14:57:00,P002306,5.0,Geometry,PASS
2025-01-15 01:06:00,P002307,34.2,None,PASS
2025-02-12 14:31:00,P002308,1.5,Surface,PASS
2025-01-21 06:47:00,P002309,31.8,Surface,PASS
2025-01-25 22:50:00,P002310,57.6,Dimension,FAIL
2025-01-28 02:33:00,P002311,23.7,Surface,PASS
2025-02-07 19:23:00,P002311,18.6,Geometry,PASS
2025-01-15 08:35:00,P002312,27.0,None,PASS
2025-02-11 12:49:00,P002313,15.9,None,PASS
2025-01-11 18:09:00,P002313,6.3,None,PASS
2025-01-14 14:04:00,P002314,29.1,None,PASS
2025-02-12 11:21:00,P002314,,Dimension,FAIL
2025-02-03 12:37:00,P002315,40.9,Dimension,FAIL
2025-01-13 17:45:00,P002316,4.8,Geometry,PASS
2025-02-07 18:30:00,P002317,13.2,Surface,PASS
2025-02-11 10:05:00,P002317,,None,PASS
2025-01-15 21:00:00,P002318,18.2,Surface,PASS
2025-01-14 13:10:00,P002318,27.2,Surface,PASS
2025-01-16 14:04:00,P002319,6.5,Geometry,PASS
2025-02-04 23:29:00,P002320,31.3,Surface,PASS
2025-02-12 09:50:00,P002320,15.0,Geometry,PASS
2025-02-02 12:28:00,P002321,,None,PASS
2025-02-04 10:49:00,P002321,10.9,Geometry,PASS
2025-01-15 03:53:00,P002322,3.4,None,PASS
2025-02-04 22:33:00,P002322,40.7,None,PASS
2025-01-19 12:17:00,P002323,24.3,Surface,PASS
2025-01-22 07:58:00,P002324,3.3,Surface,PASS
2025-02-06 21:53:00,P002324,2.0,Surface,PASS
2025-02-12 18:36:00,P002325,39.3,Geometry,PASS
2025-01-12 20:49:00,P002325,14.4,Geometry,PASS
2025-02-13 14:37:00,P002326,37.3,Surface,PASS
2025-01-30 15:07:00,P002326,21.3,Geometry,PASS
2025-01-23 17:43:00,P002327,31.8,None,PASS
2025-02-14 02:48:00,P002328,8.3,Surface,PASS
2025-01-16 18:13:00,P002328,28.7,None,PASS
2025-01-17 18:54:00,P002329,5.2,Geometry,PASS
2025-02-10 02:35:00,P002329,33.4,Geometry,PASS
2025-01-16 05:04:00,P002330,4.4,Surface,PASS
2025-02-09 07:19:00,P002331,1.3,Geometry,PASS
2025-02-12 09:45:00,P002331,3.1,None,PASS
2025-01-25 23:26:00,P002332,7.8,Surface,PASS
2025-01-23 08:11:00,P002333,33.5,Dimension,FAIL
2025-01-25 20:09:00,P002334,19.5,Geometry,PASS
2025-01-18 15:19:00,P002335,6.7,None,PASS
2025-02-13 14:42:00,P002336,,Geometry,PASS
2025-01-15 10:48:00,P002337,8.9,Geometry,PASS
2025-02-02 23:55:00,P002338,1.6,Surface,PASS
2025-01-13 19:52:00,P002338,22.9,Geometry,PASS
2025-02-07 11:20:00,P002339,10.3,Surface,PASS
2025-02-07 22:31:00,P002339,48.5,Surface,PASS
2025-01-17 18:29:00,P002340,18.9,Geometry,PASS
2025-02-12 01:09:00,P002341,15.7,Geometry,PASS
2025-02-02 06:43:00,P002342,9.4,Geometry,PASS
2025-01-21 17:36:00,P002343,52.5,Surface,PASS
2025-02-05 19:24:00,P002343,48.4,None,PASS
2025-02-08 23:40:00,P002344,1.2,Geometry,PASS
2025-02-11 09:15:00,P002344,3.9,Geometry,PASS
2025-02-06 13:31:00,P002345,22.9,None,PASS
2025-01-17 05:07:00,P002345,7.9,Geometry,PASS
2025-02-09 10:32:00,P002346,24.7,Surface,PASS
2025-01-31 17:10:00,P002347,2.9,Surface,PASS
2025-01-31 00:12:00,P002348,23.4,None,PASS
2025-01-31 13:17:00,P002349,8.7,Geometry,PASS
2025-02-05 19:12:00,P002349,2.1,Geometry,PASS
2025-01-31 10:46:00,P002350,7.5,Surface,PASS
2025-01-29 06:45:00,P002351,,Surface,PASS
2025-02-10 23:05:00,P002352,1.1,Geometry,PASS
2025-01-23 08:43:00,P002353,58.1,None,PASS
2025-02-02 02:02:00,P002354,16.1,None,PASS
2025-01-24 04:05:00,P002355,34.2,None,PASS
2025-02-10 05:27:00,P002356,17.5,Geometry,PASS
2025-02-07 21:38:00,P002357,34.0,Geometry,PASS
2025-01-22 06:54:00,P002358,21.4,Surface,PASS
2025-02-10 17:20:00,P002358,8.7,Surface,PASS
2025-02-09 21:18:00,P002359,27.9,None,PASS
2025-01-19 17:40:00,P002360,12.9,Geometry,PASS
2025-01-15 06:58:00,P002361,,Geometry,PASS
2025-02-01 01:24:00,P002361,,None,PASS
2025-01-11 01:35:00,P002362,67.9,Surface,PASS
2025-01-18 06:29:00,P002363,19.6,Surface,PASS
2025-02-10 04:34:00,P002364,9.9,Surface,PASS
2025-01-10 14:07:00,P002364,33.4,None,PASS
2025-01-31 11:37:00,P002365,6.1,Surface,PASS
2025-01-22 07:24:00,P002366,4.8,Geometry,PASS
2025-01-12 02:47:00,P002367,6.2,Geometry,PASS
2025-01-15 10:23:00,P002368,6.5,Geometry,PASS
2025-01-28 10:08:00,P002368,10.0,Geometry,PASS
2025-01-21 13:36:00,P002369,8.0,None,PASS
2025-02-12 09:58:00,P002369,7.7,Geometry,PASS
2025-02-05 02:42:00,P002370,,None,PASS
2025-02-10 23:48:00,P002371,4.0,None,PASS
2025-01-20 07:09:00,P002372,4.0,None,PASS
2025-01-12 11:17:00,P002372,4.4,None,PASS
2025-02-02 03:34:00,P002373,7.3,None,PASS
2025-01-30 11:25:00,P002374,32.0,Surface,PASS
2025-02-07 14:34:00,P002375,48.2,Dimension,FAIL
2025-02-03 14:18:00,P002376,10.8,Surface,PASS
2025-01-22 12:18:00,P002376,10.3,Surface,PASS
2025-01-30 17:09:00,P002377,6.1,None,PASS
2025-01-10 22:50:00,P002378,18.4,Geometry,PASS
2025-01-20 04:52:00,P002378,24.0,None,PASS
2025-01-27 00:30:00,P002379,36.0,Geometry,PASS
2025-02-04 18:38:00,P002379,32.3,None,PASS
2025-01-18 05:20:00,P002380,4.5,Surface,PASS
2025-01-29 21:30:00,P002381,9.4,None,PASS
2025-02-04 01:26:00,P002381,2.3,Surface,PASS
2025-02-06 16:49:00,P002382,11.9,None,PASS
2025-01-22 07:45:00,P002383,10.2,None,PASS
2025-01-20 05:06:00,P002383,4.1,None,PASS
2025-01-31 00:07:00,P002384,46.3,Dimension,FAIL
2025-02-02 12:49:00,P002384,1.9,None,PASS
2025-01-22 06:16:00,P002385,7.1,None,PASS
2025-02-02 06:59:00,P002385,10.7,None,PASS
2025-01-14 21:15:00,P002386,,Surface,PASS
2025-01-16 15:43:00,P002387,58.2,Geometry,PASS
2025-01-30 18:19:00,P002388,11.7,Surface,PASS
2025-01-29 15:28:00,P002388,27.4,None,PASS
2025-01-18 17:06:00,P002389,30.0,Surface,PASS
2025-02-07 18:16:00,P002390,23.7,None,PASS
2025-02-13 00:34:00,P002390,40.0,Geometry,PASS
2025-01-24 22:10:00,P002391,,Geometry,PASS
2025-01-10 12:21:00,P002391,0.3,Geometry,PASS
2025-01-27 02:28:00,P002392,20.6,None,PASS
2025-01-25 19:07:00,P002393,4.3,Surface,PASS
2025-02-07 17:42:00,P002393,49.8,None,PASS
2025-02-13 05:10:00,P002394,7.0,None,PASS
2025-02-08 23:50:00,P002395,43.9,None,PASS
2025-02-03 08:02:00,P002396,2.2,None,PASS
2025-01-26 09:12:00,P002396,60.0,None,PASS
2025-01-23 13:46:00,P002397,1.3,Surface,PASS
2025-02-01 10:08:00,P002397,12.0,Surface,PASS
2025-01-15 09:39:00,P002398,25.5,Geometry,PASS
2025-01-13 01:31:00,P002398,15.5,None,PASS
2025-01-19 21:25:00,P002399,,Geometry,PASS
2025-01-16 10:28:00,P002399,33.6,Geometry,PASS
2025-02-10 21:31:00,P002400,3.3,Geometry,PASS
2025-01-14 15:40:00,P002401,31.8,None,PASS
2025-02-07 11:32:00,P002401,0.1,Surface,PASS
2025-02-10 12:57:00,P002402,4.8,None,PASS
2025-01-12 00:20:00,P002402,11.0,Surface,PASS
2025-01-16 21:24:00,P002403,15.4,Geometry,PASS
2025-01-12 12:14:00,P002404,4.9,Surface,PASS
2025-01-26 19:33:00,P002405,11.7,None,PASS
2025-01-22 06:11:00,P002406,,None,PASS
2025-02-02 02:10:00,P002406,2.7,Surface,PASS
2025-01-28 06:46:00,P002407,26.8,None,PASS
2025-02-09 13:55:00,P002408,21.0,Surface,PASS
2025-01-25 18:51:00,P002408,7.6,Surface,PASS
2025-02-13 10:11:00,P002409,32.6,Dimension,FAIL
2025-02-08 04:41:00,P002409,8.0,Geometry,PASS
2025-02-05 01:25:00,P002410,17.1,Surface,PASS
2025-01-16 22:58:00,P002410,,Surface,PASS
2025-01-29 11:52:00,P002411,21.0,None,PASS
2025-01-18 20:16:00,P002411,39.6,Geometry,PASS
2025-02-13 03:15:00,P002412,14.9,Surface,PASS
2025-02-08 19:32:00,P002413,17.5,Surface,PASS
2025-01-30 01:09:00,P002413,1.5,Geometry,PASS
2025-01-13 15:15:00,P002414,19.3,Geometry,PASS
2025-01-26 10:10:00,P002414,46.6,Dimension,FAIL
2025-02-12 23:17:00,P002415,,Surface,PASS
2025-02-01 00:16:00,P002416,25.5,Surface,PASS
2025-01-11 05:53:00,P002416,5.4,Surface,PASS
2025-02-11 19:13:00,P002417,21.5,Geometry,PASS
2025-01-21 23:05:00,P002417,7.4,Geometry,PASS
2025-01-18 23:34:00,P002418,20.5,Surface,PASS
2025-01-25 19:08:00,P002419,7.4,Surface,PASS
2025-02-07 18:30:00,P002420,5.1,Surface,PASS
2025-01-12 01:51:00,P002420,10.3,None,PASS
2025-02-03 16:50:00,P002421,4.4,Geometry,PASS
2025-01-17 08:45:00,P002421,27.1,Surface,PASS
2025-02-04 09:51:00,P002422,8.4,Surface,PASS
2025-01-22 08:15:00,P002422,,None,PASS
2025-02-13 16:24:00,P002423,,Surface,PASS
2025-02-08 04:54:00,P002423,11.9,None,PASS
2025-01-22 08:28:00,P002424,24.4,Geometry,PASS
2025-01-23 17:38:00,P002425,53.3,Surface,PASS
2025-02-04 06:52:00,P002425,,None,PASS
2025-01-17 12:41:00,P002426,10.0,Geometry,PASS
2025-01-22 09:21:00,P002426,5.3,Geometry,PASS
2025-02-09 02:57:00,P002427,27.7,Surface,PASS
2025-01-11 10:39:00,P002427,60.2,Surface,PASS
2025-02-12 02:59:00,P002428,7.3,None,PASS
2025-01-11 00:45:00,P002428,78.7,Dimension,FAIL
2025-01-12 01:03:00,P002429,41.4,Geometry,PASS
2025-01-31 03:30:00,P002430,24.1,Surface,PASS
2025-02-11 17:58:00,P002430,7.1,Surface,PASS
2025-01-11 15:07:00,P002431,20.9,Geometry,PASS
2025-01-24 15:42:00,P002432,13.6,None,PASS
2025-02-10 00:30:00,P002433,9.4,Geometry,PASS
2025-01-12 16:19:00,P002434,18.4,Geometry,PASS
2025-01-23 02:48:00,P002434,25.2,Geometry,PASS
2025-01-26 19:24:00,P002435,31.6,Geometry,PASS
2025-01-25 02:49:00,P002435,24.8,None,PASS
2025-01-27 15:02:00,P002436,6.1,Surface,PASS
2025-01-29 18:05:00,P002437,1.2,Geometry,PASS
2025-01-30 09:45:00,P002437,19.2,Geometry,PASS
2025-02-09 19:55:00,P002438,26.8,Geometry,PASS
2025-01-12 14:59:00,P002438,2.6,None,PASS
2025-01-21 03:58:00,P002439,7.1,Geometry,PASS
2025-02-04 03:53:00,P002440,21.3,Surface,PASS
2025-02-10 02:33:00,P002440,24.2,Surface,PASS
2025-01-27 03:25:00,P002441,53.2,Dimension,FAIL
2025-02-11 09:30:00,P002442,5.6,None,PASS
2025-01-16 18:18:00,P002443,9.3,None,PASS
2025-01-21 20:31:00,P002443,2.3,Geometry,PASS
2025-01-17 00:02:00,P002444,45.3,Geometry,PASS
2025-02-02 22:04:00,P002444,8.1,Geometry,PASS
2025-01-27 00:59:00,P002445,17.5,Surface,PASS
2025-01-28 04:27:00,P002446,7.4,Geometry,PASS
2025-01-19 14:29:00,P002446,6.5,None,PASS
2025-01-14 16:44:00,P002447,1.0,Geometry,PASS
2025-01-17 08:11:00,P002448,28.2,Geometry,PASS
2025-01-28 14:40:00,P002448,3.2,Geometry,PASS
2025-02-13 00:00:00,P002449,9.9,Geometry,PASS
2025-02-05 14:33:00,P002449,14.2,Surface,PASS
2025-02-11 00:35:00,P002450,27.8,None,PASS
2025-02-08 22:02:00,P002450,5.7,None,PASS
2025-02-12 05:57:00,P002451,15.8,Geometry,PASS
2025-01-27 20:57:00,P002452,12.3,None,PASS
2025-01-17 16:37:00,P002452,18.8,Surface,PASS
2025-02-02 11:30:00,P002453,5.8,Surface,PASS
2025-02-12 00:01:00,P002454,3.2,Geometry,PASS
2025-02-09 15:27:00,P002455,36.9,Geometry,PASS
2025-02-01 07:28:00,P002456,13.6,Geometry,PASS
2025-01-18 01:55:00,P002457,17.1,Geometry,PASS
