part_id,material,volume_mm3,surface_area_mm2,tolerance_um,complexity_idx,rev,created_at
P001621,Steel,10414.0,452.0,49.0,0.474,1,2025-01-18
P001622,Steel,22891.0,895.0,34.0,0.176,1,2025-01-26
P001623,Steel,6439.0,384.0,53.0,0.259,1,2025-02-03
P001624,ABS,14096.0,633.0,69.0,0.648,1,2025-01-25
P001625,Titanium,15587.0,636.0,42.0,0.514,1,2025-01-12
P001626,Titanium,10640.0,447.0,21.0,0.38,1,2025-02-11
P001627,ABS,11855.0,543.0,72.0,0.349,1,2025-01-30
P001628,Aluminum,14810.0,676.0,50.0,0.289,1,2025-03-01
P001629,Aluminum,4907.0,276.0,61.0,0.436,1,2025-02-17
P001630,ABS,9754.0,525.0,96.0,0.12,1,2025-02-05
P001631,Titanium,8720.0,432.0,26.0,0.475,1,2025-01-18
P001632,Aluminum,13301.0,586.0,51.0,0.224,1,2025-01-16
P001633,Brass,38958.0,1280.0,22.0,0.283,1,2025-01-23
P001634,Brass,7390.0,350.0,30.0,0.113,1,2025-01-24
P001635,Aluminum,34430.0,1145.0,57.0,0.072,1,2025-02-26
P001636,Titanium,8675.0,476.0,22.0,0.624,1,2025-02-11
P001637,ABS,12461.0,564.0,52.0,0.675,1,2025-01-13
P001638,Brass,16038.0,607.0,31.0,0.605,1,2025-01-02
P001639,ABS,4360.0,244.0,70.0,0.057,1,2025-02-27
P001640,ABS,30530.0,1086.0,65.0,0.582,1,2025-02-17
P001641,Brass,13518.0,639.0,45.0,0.338,1,2025-02-22
P001642,ABS,13803.0,612.0,79.0,0.343,1,2025-02-13
P001643,Steel,34863.0,1054.0,21.0,0.153,1,2025-01-14
P001644,Steel,10363.0,457.0,15.0,0.678,1,2025-01-09
P001645,Titanium,15041.0,662.0,21.0,0.492,1,2025-01-16
P001646,Aluminum,5560.0,358.0,79.0,0.322,1,2025-01-17
P001647,Steel,17809.0,694.0,15.0,0.416,1,2025-01-11
P001648,Aluminum,11237.0,462.0,46.0,0.468,1,2025-02-19
P001649,Steel,10638.0,538.0,19.0,0.349,1,2025-02-03
P001650,ABS,10830.0,541.0,84.0,0.344,1,2025-01-31
P001651,Aluminum,20135.0,751.0,38.0,0.203,1,2025-02-20
P001652,Steel,9076.0,467.0,46.0,0.291,1,2025-02-20
P001653,ABS,18663.0,790.0,77.0,0.446,1,2025-01-03
P001654,Steel,14136.0,545.0,26.0,0.229,1,2025-01-06
P001655,ABS,3923.0,280.0,70.0,0.135,1,2025-02-23
P001656,Steel,15021.0,606.0,40.0,0.073,1,2025-01-05
P001657,Steel,14842.0,624.0,37.0,0.485,1,2025-01-29
P001658,ABS,8388.0,419.0,60.0,0.278,1,2025-02-02
P001659,Steel,8466.0,434.0,36.0,0.297,1,2025-01-28
P001660,Steel,11688.0,529.0,26.0,0.504,1,2025-01-31
P001661,Aluminum,15917.0,721.0,68.0,0.732,1,2025-01-18
P001662,Titanium,15350.0,696.0,39.0,0.396,1,2025-01-24
P001663,Aluminum,5378.0,342.0,32.0,0.237,1,2025-01-26
P001664,Steel,12062.0,586.0,42.0,0.579,1,2025-03-01
P001665,ABS,5490.0,326.0,79.0,0.239,1,2025-01-24
P001666,Titanium,13098.0,541.0,46.0,0.216,1,2025-02-14
P001667,Steel,14464.0,643.0,42.0,0.228,1,2025-01-07
P001668,Aluminum,7689.0,434.0,43.0,0.12,1,2025-02-04
P001669,ABS,9963.0,491.0,100.0,0.063,1,2025-02-19
P001670,Titanium,3291.0,214.0,24.0,0.518,1,2025-01-01
P001671,Steel,9432.0,412.0,32.0,0.588,1,2025-02-03
P001672,Titanium,3598.0,212.0,25.0,0.684,1,2025-01-15
P001673,Steel,10698.0,461.0,44.0,0.215,1,2025-01-31
P001674,Brass,13812.0,610.0,27.0,0.347,1,2025-02-14
P001675,Aluminum,12576.0,501.0,60.0,0.112,1,2025-01-27
P001676,ABS,20489.0,764.0,89.0,0.413,1,2025-01-07
P001677,Brass,13757.0,657.0,66.0,0.597,1,2025-02-15
P001678,Aluminum,14053.0,570.0,57.0,0.43,1,2025-02-04
P001679,Brass,10546.0,466.0,59.0,0.175,1,2025-02-27
P001680,ABS,18330.0,634.0,80.0,0.573,1,2025-01-04
P001681,Steel,8966.0,415.0,44.0,0.467,1,2025-02-08
P001682,Aluminum,30990.0,921.0,58.0,0.617,1,2025-02-18
P001683,ABS,10823.0,472.0,72.0,0.453,1,2025-01-16
P001684,Steel,16244.0,588.0,28.0,0.414,1,2025-01-20
P001685,Steel,11647.0,517.0,21.0,0.361,1,2025-02-10
P001686,Aluminum,19876.0,783.0,45.0,0.298,1,2025-01-14
P001687,Aluminum,8043.0,414.0,48.0,0.788,1,2025-01-11
P001688,Aluminum,15305.0,610.0,65.0,0.364,1,2025-01-16
P001689,ABS,7705.0,448.0,74.0,0.556,1,2025-02-08
P001690,Aluminum,29761.0,891.0,59.0,0.088,1,2025-01-28
P001691,Steel,8700.0,434.0,44.0,0.31,1,2025-02-24
P001692,ABS,10894.0,549.0,82.0,0.211,1,2025-01-05
P001693,Aluminum,5918.0,315.0,44.0,0.093,1,2025-02-18
P001694,Steel,8277.0,429.0,15.0,0.72,1,2025-02-06
P001695,Steel,6190.0,385.0,38.0,0.415,1,2025-02-26
P001696,ABS,5343.0,287.0,44.0,0.063,1,2025-02-27
P001697,Steel,20316.0,828.0,25.0,0.783,1,2025-01-07
P001698,Steel,6402.0,369.0,35.0,0.355,1,2025-01-05
P001699,Titanium,6890.0,350.0,47.0,0.654,1,2025-02-08
P001700,Aluminum,13924.0,646.0,59.0,0.437,1,2025-02-20
P001701,ABS,45988.0,1240.0,58.0,0.696,1,2025-02-11
P001702,ABS,3230.0,234.0,64.0,0.473,1,2025-02-09
P001703,Steel,17933.0,673.0,38.0,0.331,1,2025-01-14
P001704,ABS,12054.0,519.0,89.0,0.321,1,2025-01-07
P001705,ABS,18059.0,655.0,81.0,0.482,1,2025-01-19
P001706,Steel,10828.0,486.0,46.0,0.595,1,2025-02-27
P001707,Steel,16721.0,700.0,49.0,0.029,1,2025-02-03
P001708,Aluminum,21796.0,863.0,43.0,0.394,1,2025-02-14
P001709,Brass,8647.0,440.0,43.0,0.053,1,2025-02-11
P001710,Titanium,3807.0,250.0,18.0,0.291,1,2025-02-16
P001711,Steel,5409.0,300.0,43.0,0.391,1,2025-01-18
P001712,Steel,10672.0,507.0,21.0,0.16,1,2025-02-21
P001713,ABS,14531.0,624.0,63.0,0.57,1,2025-02-21
P001714,ABS,16898.0,721.0,79.0,0.141,1,2025-02-03
P001715,Brass,6741.0,406.0,45.0,0.263,1,2025-01-06
P001716,ABS,11242.0,500.0,81.0,0.587,1,2025-02-10
P001717,ABS,9512.0,414.0,52.0,0.251,1,2025-01-08
P001718,ABS,14248.0,539.0,69.0,0.276,1,2025-01-17
P001719,Aluminum,13212.0,586.0,58.0,0.302,1,2025-02-15
P001720,Steel,7423.0,382.0,43.0,0.464,1,2025-01-29
P001721,ABS,20559.0,715.0,86.0,0.202,1,2025-02-24
P001722,Steel,6478.0,320.0,27.0,0.452,1,2025-01-25
P001723,Aluminum,33200.0,1129.0,61.0,0.434,1,2025-01-21
P001724,Steel,11427.0,501.0,37.0,0.311,1,2025-02-28
P001725,Steel,16133.0,635.0,31.0,0.552,1,2025-02-17
P001726,Aluminum,10427.0,457.0,49.0,0.081,1,2025-02-10
P001727,ABS,20346.0,720.0,80.0,0.325,1,2025-02-02
P001728,ABS,7115.0,407.0,78.0,0.558,1,2025-02-20
P001729,Aluminum,5380.0,288.0,58.0,0.274,1,2025-03-01
P001730,Aluminum,17862.0,729.0,48.0,0.111,1,2025-02-14
P001731,Aluminum,3256.0,238.0,63.0,0.213,1,2025-02-06
P001732,Steel,4729.0,294.0,30.0,0.417,1,2025-01-26
P001733,Titanium,18744.0,680.0,36.0,0.147,1,2025-02-18
P001734,Steel,14792.0,606.0,48.0,0.742,1,2025-01-18
P001735,Titanium,18303.0,655.0,32.0,0.06,1,2025-02-22
P001736,Aluminum,6162.0,312.0,53.0,0.591,1,2025-01-01
P001737,Aluminum,1887.0,152.0,42.0,0.242,1,2025-01-31
P001738,Steel,4143.0,282.0,36.0,0.457,1,2025-01-09
P001739,,6170.0,375.0,45.0,0.372,1,2025-01-04
P001740,Aluminum,54817.0,1317.0,66.0,0.449,1,2025-01-30
P001741,ABS,4632.0,313.0,72.0,0.624,1,2025-02-23
P001742,Steel,10386.0,469.0,48.0,0.21,1,2025-01-22
P001743,ABS,10385.0,430.0,79.0,0.369,1,2025-01-22
P001744,Aluminum,23230.0,910.0,65.0,0.734,1,2025-01-08
P001745,Steel,15019.0,611.0,36.0,0.442,1,2025-02-09
P001746,Brass,12512.0,493.0,49.0,0.488,1,2025-02-27
P001747,ABS,22134.0,775.0,88.0,0.155,1,2025-02-14
P001748,Aluminum,8381.0,458.0,57.0,0.312,1,2025-01-05
P001749,Steel,16168.0,734.0,23.0,0.332,1,2025-01-01
P001750,Aluminum,15989.0,657.0,53.0,0.116,1,2025-02-05
P001751,Aluminum,5768.0,365.0,61.0,0.274,1,2025-01-30
P001752,ABS,8448.0,410.0,91.0,0.163,1,2025-03-01
P001753,Aluminum,7589.0,440.0,51.0,0.141,1,2025-01-24
P001754,Aluminum,9230.0,423.0,63.0,0.11,1,2025-01-15
P001755,Aluminum,11201.0,458.0,65.0,0.329,1,2025-02-04
P001756,Aluminum,7791.0,427.0,61.0,0.255,1,2025-01-01
P001757,Steel,10511.0,446.0,53.0,0.054,1,2025-01-28
P001758,Aluminum,6992.0,354.0,50.0,0.607,1,2025-01-08
P001759,Steel,7861.0,411.0,17.0,0.369,1,2025-01-19
P001760,Steel,17490.0,692.0,51.0,0.379,1,2025-02-27
P001761,Aluminum,11446.0,531.0,50.0,0.424,1,2025-01-28
P001762,Aluminum,11223.0,514.0,68.0,0.416,1,2025-01-16
P001763,Aluminum,8115.0,434.0,48.0,0.364,1,2025-01-20
P001764,Titanium,4359.0,270.0,37.0,0.509,1,2025-01-03
P001765,Steel,4946.0,323.0,50.0,0.48,1,2025-01-24
P001766,Steel,15302.0,630.0,32.0,0.745,1,2025-01-06
P001767,ABS,44750.0,1431.0,88.0,0.808,1,2025-02-06
P001768,Brass,26607.0,842.0,45.0,0.625,1,2025-01-15
P001769,ABS,9654.0,492.0,68.0,0.443,1,2025-02-08
P001770,Brass,11348.0,549.0,70.0,0.332,1,2025-01-13
P001771,Steel,11014.0,482.0,30.0,0.373,1,2025-01-22
P001772,Aluminum,12166.0,557.0,63.0,0.496,1,2025-02-08
P001773,ABS,11882.0,573.0,82.0,0.282,1,2025-01-21
P001774,Steel,7171.0,362.0,38.0,0.462,1,2025-02-25
P001775,Brass,16089.0,693.0,59.0,0.395,1,2025-02-03
P001776,Aluminum,40946.0,1191.0,50.0,0.233,1,2025-02-17
P001777,ABS,6833.0,355.0,80.0,0.135,1,2025-02-18
P001778,Aluminum,9202.0,449.0,80.0,0.334,1,2025-02-05
P001779,Steel,15413.0,570.0,31.0,0.267,1,2025-01-25
P001780,Steel,7083.0,379.0,25.0,0.42,1,2025-01-06
P001781,Aluminum,12403.0,610.0,61.0,0.498,1,2025-01-08
P001782,Brass,9166.0,445.0,53.0,0.358,1,2025-03-01
P001783,Brass,5060.0,333.0,31.0,0.334,1,2025-02-28
P001784,Aluminum,28327.0,933.0,58.0,0.338,1,2025-01-17
P001785,ABS,4132.0,257.0,77.0,0.791,1,2025-01-25
P001786,Titanium,16567.0,,26.0,0.934,1,2025-01-07
P001787,ABS,13760.0,636.0,72.0,0.214,1,2025-02-28
P001788,Steel,14821.0,646.0,33.0,0.487,1,2025-01-13
P001789,ABS,13361.0,550.0,64.0,0.207,1,2025-01-10
P001790,Steel,28820.0,1048.0,38.0,0.174,1,2025-01-20
P001791,ABS,20200.0,,71.0,0.532,1,2025-02-08
P001792,ABS,11031.0,527.0,77.0,0.36,1,2025-02-28
P001793,Steel,14396.0,651.0,28.0,0.606,1,2025-02-18
P001794,ABS,22555.0,786.0,73.0,0.472,1,2025-02-25
P001795,Steel,33188.0,995.0,46.0,0.409,1,2025-02-21
P001796,,7170.0,379.0,59.0,0.5,1,2025-01-19
P001797,Steel,11769.0,532.0,37.0,0.427,1,2025-01-11
P001798,ABS,5689.0,340.0,86.0,0.498,1,2025-02-04
P001799,Aluminum,9448.0,459.0,47.0,0.552,1,2025-01-13
P001800,Steel,12373.0,577.0,41.0,0.599,1,2025-02-23
P001801,Steel,7468.0,439.0,47.0,0.222,1,2025-01-08
P001802,Aluminum,10904.0,495.0,60.0,0.286,1,2025-01-23
P001803,Brass,21356.0,,24.0,0.345,1,2025-01-12
P001804,,10711.0,452.0,41.0,0.521,1,2025-01-30
P001805,Aluminum,9854.0,512.0,63.0,0.409,1,2025-02-09
P001806,Brass,4543.0,276.0,50.0,0.156,1,2025-01-19
P001807,ABS,12144.0,544.0,80.0,0.465,1,2025-01-30
P001808,Titanium,9298.0,484.0,32.0,0.435,1,2025-01-24
P001809,ABS,20047.0,711.0,51.0,0.688,1,2025-01-03
P001810,Steel,6047.0,330.0,17.0,0.349,1,2025-01-20
P001811,Brass,13653.0,651.0,42.0,0.476,1,2025-02-15
P001812,Steel,8684.0,407.0,43.0,0.346,1,2025-02-16
P001813,Steel,19137.0,788.0,43.0,0.523,1,2025-02-22
P001814,Steel,13414.0,549.0,23.0,0.547,1,2025-02-27
P001815,Steel,5919.0,314.0,39.0,0.101,1,2025-03-01
P001816,Titanium,7487.0,398.0,29.0,0.088,1,2025-02-22
P001817,Steel,35163.0,1027.0,22.0,0.371,1,2025-01-20
P001818,Steel,19740.0,726.0,42.0,0.064,1,2025-02-23
P001819,Steel,13693.0,528.0,41.0,0.395,1,2025-01-08
P001820,Steel,10337.0,490.0,41.0,0.326,1,2025-02-17
P001821,Aluminum,10769.0,486.0,33.0,0.202,1,2025-02-09
P001822,Titanium,8652.0,483.0,41.0,0.431,1,2025-01-27
P001823,ABS,8690.0,419.0,64.0,0.085,1,2025-01-04
P001824,Steel,11417.0,464.0,36.0,0.609,1,2025-02-28
P001825,ABS,14580.0,609.0,81.0,0.457,1,2025-01-28
P001826,Brass,4722.0,307.0,59.0,0.729,1,2025-02-17
P001827,Steel,4737.0,273.0,21.0,0.211,1,2025-02-04
P001828,Steel,12222.0,573.0,29.0,0.104,1,2025-02-17
P001829,Steel,9407.0,446.0,51.0,0.137,1,2025-01-11
P001830,Steel,8287.0,401.0,53.0,0.15,1,2025-02-23
P001831,Brass,21500.0,721.0,48.0,0.315,1,2025-01-26
P001832,Brass,15577.0,682.0,33.0,0.177,1,2025-01-16
P001833,Brass,8569.0,459.0,28.0,0.536,1,2025-02-19
P001834,ABS,6468.0,374.0,87.0,0.629,1,2025-01-04
P001835,Steel,13818.0,535.0,42.0,0.695,1,2025-01-04
P001836,Aluminum,16069.0,711.0,43.0,0.507,1,2025-02-11
P001837,Titanium,3080.0,192.0,38.0,0.169,1,2025-02-15
P001838,Brass,15209.0,649.0,53.0,0.247,1,2025-02-18
P001839,Steel,31163.0,973.0,37.0,0.18,1,2025-01-31
P001840,ABS,14894.0,691.0,74.0,0.56,1,2025-02-06
P001841,Brass,19712.0,696.0,35.0,0.542,1,2025-02-04
P001842,Steel,7536.0,363.0,30.0,0.259,1,2025-01-01
P001843,ABS,14028.0,656.0,68.0,0.411,1,2025-02-09
P001844,Titanium,16159.0,620.0,25.0,0.286,1,2025-01-04
P001845,Aluminum,29262.0,1005.0,71.0,0.494,1,2025-01-13
P001846,Aluminum,9697.0,416.0,46.0,0.27,1,2025-01-21
P001847,Titanium,10822.0,472.0,26.0,0.766,1,2025-02-16
P001848,Brass,31273.0,934.0,49.0,0.59,1,2025-02-28
P001849,Aluminum,8203.0,371.0,54.0,0.3,1,2025-01-26
P001850,ABS,13882.0,633.0,70.0,0.426,1,2025-01-12
P001851,ABS,11843.0,530.0,66.0,0.584,1,2025-03-01
P001852,ABS,6494.0,378.0,62.0,0.161,1,2025-02-18
P001853,ABS,16181.0,716.0,63.0,0.339,1,2025-02-04
P001854,ABS,10749.0,523.0,93.0,0.162,1,2025-02-24
P001855,ABS,10503.0,539.0,74.0,0.408,1,2025-01-29
P001856,ABS,28684.0,870.0,65.0,0.484,1,2025-02-19
P001857,Aluminum,3158.0,202.0,42.0,0.249,1,2025-01-21
P001858,Aluminum,13710.0,547.0,54.0,0.443,1,2025-01-07
P001859,Steel,11313.0,506.0,19.0,0.632,1,2025-01-13
P001860,Titanium,13834.0,572.0,33.0,0.337,1,2025-02-04
P001861,Steel,10441.0,467.0,40.0,0.061,1,2025-01-23
P001862,ABS,8543.0,423.0,79.0,0.441,1,2025-01-13
P001863,Titanium,12227.0,514.0,49.0,0.173,1,2025-02-18
P001864,Aluminum,15547.0,705.0,43.0,0.6,1,2025-01-31
P001865,Aluminum,17497.0,740.0,64.0,0.221,1,2025-02-28
P001866,Steel,9213.0,481.0,23.0,0.069,1,2025-02-08
P001867,Titanium,15772.0,657.0,59.0,0.371,1,2025-01-04
P001868,ABS,11026.0,536.0,92.0,0.362,1,2025-01-17
P001869,Aluminum,8498.0,406.0,16.0,0.579,1,2025-02-27
P001870,Aluminum,17630.0,715.0,58.0,0.421,1,2025-02-14
P001871,Aluminum,14696.0,560.0,61.0,0.471,1,2025-01-22
P001872,Titanium,18081.0,785.0,21.0,0.481,1,2025-01-12
P001873,Steel,10794.0,465.0,44.0,0.292,1,2025-02-23
P001874,Brass,5426.0,305.0,27.0,0.627,1,2025-02-09
P001875,Brass,20382.0,794.0,34.0,0.544,1,2025-02-13
P001876,Titanium,11710.0,516.0,28.0,0.193,1,2025-01-11
P001877,Steel,7493.0,418.0,20.0,0.43,1,2025-01-29
P001878,Aluminum,6276.0,339.0,61.0,0.216,1,2025-01-22
P001879,Steel,17110.0,724.0,27.0,0.356,1,2025-01-30
P001880,Brass,13990.0,634.0,45.0,0.471,1,2025-01-21
P001881,Titanium,20022.0,826.0,37.0,0.782,1,2025-01-12
P001882,Steel,12762.0,610.0,42.0,0.269,1,2025-01-29
P001883,Steel,8131.0,385.0,24.0,0.375,1,2025-02-05
P001884,Brass,9195.0,461.0,58.0,0.368,1,2025-02-06
P001885,Steel,15382.0,604.0,45.0,0.371,1,2025-02-23
P001886,Aluminum,6943.0,368.0,53.0,0.214,1,2025-01-22
P001887,Aluminum,10974.0,467.0,62.0,0.134,1,2025-03-01
P001888,Steel,9137.0,400.0,34.0,0.647,1,2025-01-22
P001889,Aluminum,9518.0,473.0,66.0,0.566,1,2025-02-14
P001890,ABS,64141.0,1815.0,48.0,0.369,1,2025-02-07
P001891,ABS,4067.0,289.0,67.0,0.606,1,2025-02-25
P001892,Titanium,14077.0,564.0,40.0,0.104,1,2025-02-09
P001893,ABS,6719.0,351.0,71.0,0.065,1,2025-01-05
P001894,Steel,37448.0,1079.0,15.0,0.294,1,2025-01-13
P001895,Aluminum,10296.0,462.0,18.0,0.899,1,2025-01-28
P001896,Aluminum,10842.0,548.0,66.0,0.363,1,2025-02-15
P001897,Brass,15120.0,665.0,60.0,0.715,1,2025-01-25
P001898,ABS,17010.0,709.0,70.0,0.515,1,2025-01-28
P001899,Aluminum,11180.0,530.0,50.0,0.776,1,2025-01-14
P001900,Steel,23919.0,756.0,35.0,0.148,1,2025-02-08
P001901,,12220.0,492.0,76.0,0.275,1,2025-02-06
P001902,Brass,21501.0,847.0,22.0,0.374,1,2025-01-26
P001903,Brass,9930.0,484.0,33.0,0.4,1,2025-02-09
P001904,Titanium,7240.0,348.0,26.0,0.523,1,2025-01-28
P001905,Steel,9149.0,483.0,43.0,0.49,1,2025-02-21
P001906,ABS,7545.0,393.0,75.0,0.493,1,2025-02-11
P001907,Aluminum,5113.0,322.0,28.0,0.296,1,2025-01-19
P001908,ABS,7961.0,359.0,91.0,0.098,1,2025-02-08
P001909,Steel,6374.0,347.0,57.0,0.453,1,2025-01-16
P001910,Aluminum,16553.0,619.0,57.0,0.372,1,2025-01-09
P001911,Aluminum,27906.0,1053.0,68.0,0.713,1,2025-02-16
P001912,ABS,6752.0,371.0,65.0,0.119,1,2025-01-21
P001913,Aluminum,12841.0,557.0,43.0,0.402,1,2025-01-30
P001914,Steel,7391.0,436.0,38.0,0.464,1,2025-02-19
P001915,Steel,20368.0,698.0,15.0,0.471,1,2025-02-17
P001916,ABS,24818.0,796.0,74.0,0.314,1,2025-02-17
P001917,Aluminum,8915.0,460.0,47.0,0.17,1,2025-01-06
P001918,Aluminum,17647.0,776.0,46.0,0.378,1,2025-01-09
P001919,Aluminum,4562.0,282.0,56.0,0.156,1,2025-01-10
P001920,ABS,14722.0,683.0,79.0,0.387,1,2025-02-20
P001921,Aluminum,19544.0,816.0,61.0,0.358,1,2025-01-02
P001922,Steel,13972.0,539.0,55.0,0.547,1,2025-02-22
P001923,Steel,17583.0,682.0,31.0,0.514,1,2025-02-24
P001924,Steel,22993.0,891.0,15.0,0.649,1,2025-01-03
P001925,Steel,44664.0,1320.0,54.0,0.103,1,2025-01-01
P001926,Steel,12959.0,621.0,45.0,0.09,1,2025-01-22
P001927,Aluminum,12020.0,485.0,46.0,0.317,1,2025-02-01
P001928,Steel,17854.0,727.0,50.0,0.203,1,2025-02-16
P001929,Steel,8079.0,392.0,38.0,0.308,1,2025-01-25
P001930,Aluminum,19694.0,791.0,49.0,0.239,1,2025-02-21
P001931,Steel,7466.0,430.0,21.0,0.279,1,2025-02-03
P001932,Steel,13014.0,589.0,37.0,0.394,1,2025-01-27
P001933,Aluminum,7821.0,424.0,36.0,0.794,1,2025-01-05
P001934,Aluminum,6375.0,359.0,53.0,0.387,1,2025-01-30
P001935,Steel,12439.0,549.0,47.0,0.439,1,2025-01-02
P001936,ABS,7382.0,368.0,78.0,0.658,1,2025-02-25
P001937,Brass,6356.0,332.0,47.0,0.417,1,2025-02-25
P001938,Steel,10377.0,473.0,41.0,0.426,1,2025-01-07
P001939,Aluminum,7202.0,387.0,64.0,0.419,1,2025-02-22
P001940,ABS,13582.0,642.0,84.0,0.065,1,2025-02-26
P001941,Titanium,15780.0,663.0,33.0,0.512,1,2025-01-19
P001942,Aluminum,15232.0,677.0,39.0,0.248,1,2025-02-26
P001943,Steel,32574.0,1067.0,19.0,0.228,1,2025-01-17
P001944,Aluminum,11709.0,493.0,64.0,0.203,1,2025-02-11
P001945,ABS,9883.0,529.0,65.0,0.228,1,2025-01-06
P001946,Aluminum,13576.0,580.0,64.0,0.588,1,2025-02-25
P001947,Titanium,9027.0,483.0,43.0,0.517,1,2025-01-26
P001948,Steel,5722.0,301.0,60.0,0.562,1,2025-02-25
P001949,ABS,15820.0,572.0,71.0,0.271,1,2025-01-04
P001950,Steel,7652.0,423.0,39.0,0.337,1,2025-01-02
P001951,Steel,7554.0,353.0,54.0,0.672,1,2025-01-19
P001952,Aluminum,9827.0,511.0,67.0,0.312,1,2025-02-01
P001953,Brass,12314.0,564.0,32.0,0.472,1,2025-02-18
P001954,Aluminum,9216.0,469.0,57.0,0.447,1,2025-01-25
P001955,Aluminum,3559.0,239.0,55.0,0.554,1,2025-01-19
P001956,Steel,12044.0,532.0,27.0,0.118,1,2025-02-05
P001957,Aluminum,13621.0,559.0,70.0,0.4,1,2025-02-09
P001958,Steel,14447.0,537.0,47.0,0.1,1,2025-01-05
P001959,Steel,30455.0,1082.0,38.0,0.325,1,2025-02-04
P001960,Titanium,7117.0,383.0,39.0,0.601,1,2025-01-10
P001961,Brass,32966.0,1027.0,52.0,0.755,1,2025-01-25
P001962,Steel,14841.0,594.0,45.0,0.13,1,2025-02-27
P001963,Brass,8274.0,459.0,34.0,0.237,1,2025-01-29
P001964,Aluminum,32138.0,1057.0,47.0,0.635,1,2025-02-21
P001965,ABS,10577.0,484.0,80.0,0.342,1,2025-02-22
P001966,Brass,21347.0,800.0,29.0,0.374,1,2025-01-13
P001967,Aluminum,6512.0,344.0,58.0,0.601,1,2025-02-13
P001968,Aluminum,21926.0,835.0,48.0,0.249,1,2025-02-16
P001969,Brass,20040.0,741.0,51.0,0.825,1,2025-01-21
P001970,ABS,10504.0,437.0,96.0,0.364,1,2025-01-03
P001971,Titanium,27337.0,1036.0,45.0,0.397,1,2025-02-06
P001972,Aluminum,5862.0,347.0,53.0,0.563,1,2025-02-24
P001973,Aluminum,40781.0,1344.0,58.0,0.42,1,2025-01-06
P001974,Aluminum,5584.0,329.0,30.0,0.472,1,2025-02-16
P001975,Steel,14450.0,548.0,34.0,0.045,1,2025-01-01
P001976,Aluminum,12224.0,559.0,56.0,0.45,1,2025-02-11
P001977,ABS,2096.0,171.0,54.0,0.564,1,2025-01-07
P001978,Aluminum,14165.0,597.0,61.0,0.308,1,2025-01-22
P001979,Steel,9733.0,481.0,40.0,0.123,1,2025-01-16
P001980,Steel,6693.0,387.0,29.0,0.507,1,2025-01-10
P001981,Aluminum,8151.0,391.0,46.0,0.473,1,2025-01-26
P001982,ABS,4948.0,295.0,81.0,0.257,1,2025-02-12
P001983,Titanium,20660.0,787.0,28.0,0.259,1,2025-01-07
P001984,Steel,6520.0,315.0,61.0,0.436,1,2025-02-15
P001985,Steel,9745.0,411.0,20.0,0.176,1,2025-02-06
P001986,Steel,25289.0,865.0,30.0,0.596,1,2025-02-03
P001987,,32242.0,1005.0,37.0,0.164,1,2025-02-09
P001988,Brass,5146.0,281.0,56.0,0.234,1,2025-01-17
P001989,Titanium,14496.0,599.0,18.0,0.433,1,2025-02-21
P001990,Steel,25023.0,960.0,24.0,0.571,1,2025-01-15
P001991,Steel,21737.0,716.0,39.0,0.254,1,2025-02-01
P001992,Aluminum,6053.0,304.0,63.0,0.213,1,2025-01-12
P001993,Aluminum,9173.0,429.0,47.0,0.557,1,2025-03-01
P001994,Titanium,13656.0,533.0,25.0,0.557,1,2025-01-07
P001995,ABS,20034.0,706.0,87.0,0.173,1,2025-02-25
P001996,Steel,18488.0,694.0,58.0,0.632,1,2025-01-24
P001997,Aluminum,5704.0,311.0,57.0,0.432,1,2025-02-20
P001998,Titanium,17566.0,742.0,47.0,0.23,1,2025-01-14
P001999,Aluminum,22044.0,786.0,45.0,0.046,1,2025-02-04
P002000,ABS,27796.0,867.0,74.0,0.558,1,2025-02-11
P002001,ABS,15981.0,672.0,79.0,0.365,1,2025-02-01
P002002,ABS,7458.0,423.0,88.0,0.621,1,2025-01-02
P002003,ABS,14581.0,641.0,87.0,0.297,1,2025-01-03
P002004,ABS,14242.0,552.0,96.0,0.327,1,2025-01-23
P002005,Steel,6041.0,329.0,20.0,0.355,1,2025-01-13
P002006,Steel,5929.0,350.0,15.0,0.494,1,2025-02-02
P002007,Brass,16909.0,695.0,47.0,0.72,1,2025-02-28
P002008,Aluminum,24776.0,857.0,46.0,0.587,1,2025-02-23
P002009,Steel,12411.0,513.0,41.0,0.738,1,2025-02-10
P002010,Brass,13480.0,609.0,44.0,0.264,1,2025-01-11
P002011,Brass,8410.0,409.0,20.0,0.162,1,2025-02-15
P002012,ABS,9989.0,423.0,66.0,0.357,1,2025-01-07
P002013,Aluminum,16421.0,589.0,37.0,0.787,1,2025-01-17
P002014,Brass,18691.0,680.0,47.0,0.516,1,2025-02-20
P002015,Titanium,11544.0,474.0,57.0,0.328,1,2025-03-01
P002016,Steel,3539.0,262.0,38.0,0.635,1,2025-02-08
P002017,Steel,12657.0,512.0,58.0,0.26,1,2025-01-13
P002018,Steel,5593.0,354.0,29.0,0.259,1,2025-01-27
P002019,ABS,4213.0,257.0,62.0,0.476,1,2025-01-27
P002020,Aluminum,8417.0,387.0,44.0,0.254,1,2025-01-01
P002021,Aluminum,28043.0,1001.0,21.0,0.558,1,2025-01-10
P002022,Titanium,5235.0,295.0,31.0,0.406,1,2025-02-23
P002023,Steel,12390.0,598.0,41.0,0.258,1,2025-02-26
