event_ts,part_id,machine_id,cycle_time_sec,scrap_flag,scrap_reason,energy_kwh,operator_id
2025-02-05 10:11:00,P002532,M005,15.93,False,,0.612,O009
2025-02-05 17:18:00,P002532,M002,15.74,False,,0.594,O003
2025-01-15 11:34:00,P002533,M001,31.36,,,1.565,O002
2025-01-21 15:18:00,P002533,M019,29.21,False,,1.314,O006
2025-02-02 14:59:00,P002533,M008,29.11,False,,1.277,O008
2025-01-19 17:21:00,P002533,M009,30.44,False,,,O010
2025-02-06 13:36:00,P002533,M003,33.25,True,Warp,1.49,O002
2025-01-29 23:45:00,P002533,M007,31.15,False,,1.359,O002
2025-02-08 22:57:00,P002533,M009,26.76,False,,1.23,O010
2025-02-01 00:05:00,P002534,M005,15.84,False,,0.519,O010
2025-01-24 18:40:00,P002534,M014,14.65,True,Warp,0.477,O010
2025-02-05 22:59:00,P002534,M003,16.56,False,,0.451,O008
2025-01-26 10:16:00,P002534,M014,16.71,False,,0.483,O010
2025-01-24 22:41:00,P002534,M005,12.82,True,Dimensional,0.397,O007
2025-01-27 02:44:00,P002534,M016,15.39,False,,0.448,O010
2025-02-04 02:38:00,P002535,M003,27.06,False,,,O001
2025-01-10 10:47:00,P002535,M020,24.33,True,Surface,1.143,O003
2025-01-12 00:46:00,P002535,M010,24.66,False,,1.267,O005
2025-01-19 06:47:00,P002535,M003,22.4,True,,0.976,O006
2025-01-14 08:44:00,P002535,M020,26.26,False,,1.323,O003
2025-02-03 01:16:00,P002535,M003,28.11,False,,1.383,O003
2025-02-04 19:53:00,P002535,M011,22.66,False,,1.058,O002
2025-02-09 05:03:00,P002535,M013,29.52,False,,1.535,O002
2025-01-27 20:25:00,P002535,M003,29.88,True,Burr,1.515,O008
2025-01-26 09:26:00,P002536,M002,38.67,False,,2.013,O008
2025-01-28 17:56:00,P002536,M014,34.63,False,,2.09,O002
2025-01-22 04:47:00,P002536,M020,39.43,True,Burr,2.266,O004
2025-01-10 17:55:00,P002536,M005,32.05,False,,1.695,O006
2025-01-10 22:13:00,P002536,M020,41.93,False,,2.361,O002
2025-02-09 03:18:00,P002536,M010,41.57,False,,2.134,O001
2025-01-29 03:52:00,P002537,M014,34.84,False,,1.877,O003
2025-01-12 03:07:00,P002537,M015,41.19,False,,2.137,O002
2025-01-27 03:56:00,P002537,M015,36.9,False,,2.167,O008
2025-02-07 01:55:00,P002537,M013,34.03,False,,1.801,O006
2025-02-03 01:41:00,P002537,M013,33.15,False,,1.777,O004
2025-01-21 12:06:00,P002537,M009,32.23,False,,1.855,O001
2025-01-28 01:46:00,P002538,M014,13.83,False,,0.415,O004
2025-01-19 13:54:00,P002538,M014,16.24,False,,0.491,O002
2025-01-27 02:08:00,P002538,M004,12.94,False,,0.355,O004
2025-01-13 17:59:00,P002538,M008,16.06,False,,0.464,O002
2025-01-21 13:05:00,P002538,M018,14.96,False,,0.418,O004
2025-02-06 01:54:00,P002538,M007,15.83,False,,0.434,O004
2025-01-21 05:07:00,P002538,M014,15.03,False,,0.433,O001
2025-01-16 22:52:00,P002538,M006,13.92,False,,0.381,O001
2025-01-25 05:01:00,P002539,M011,14.43,False,,0.571,O007
2025-01-29 17:59:00,P002539,M014,16.97,False,,0.639,O003
2025-01-24 21:15:00,P002539,M016,15.62,False,,0.574,O007
2025-02-02 00:48:00,P002539,M010,13.85,False,,0.522,O010
2025-01-18 02:12:00,P002539,M005,14.01,False,,0.52,O001
2025-01-30 23:15:00,P002539,M018,14.84,False,,0.645,O006
2025-01-29 10:25:00,P002539,M006,13.51,False,,0.5,O008
2025-01-22 16:27:00,P002539,M009,13.48,False,,0.55,O003
2025-01-28 12:07:00,P002539,M006,14.08,False,,0.512,O002
2025-01-14 07:31:00,P002540,M002,49.89,False,,2.981,O010
2025-02-05 03:00:00,P002540,M005,55.59,False,,3.186,O003
2025-01-23 02:25:00,P002540,M008,45.42,True,Burr,2.37,O009
2025-01-11 19:26:00,P002540,M017,50.48,False,,2.988,O008
2025-01-20 12:17:00,P002540,M013,47.01,False,,2.828,O007
2025-01-13 21:13:00,P002540,M004,48.07,False,,2.691,O004
2025-01-27 04:48:00,P002540,M013,53.55,True,,2.985,O008
2025-01-26 02:01:00,P002540,M015,42.46,False,,2.327,O002
2025-01-21 08:01:00,P002540,M019,47.0,False,,2.747,O004
2025-01-26 23:43:00,P002541,M012,28.29,True,Surface,1.444,O007
2025-01-21 12:30:00,P002541,M002,30.37,False,,1.552,O005
2025-01-26 06:03:00,P002541,M013,30.96,False,,1.796,O004
2025-02-04 08:19:00,P002541,M005,24.58,False,,1.306,O010
2025-01-22 23:47:00,P002541,M018,27.67,False,,1.605,O003
2025-01-30 19:09:00,P002541,M012,28.31,True,Surface,1.445,O006
2025-02-04 10:25:00,P002541,M008,27.11,False,,1.594,O007
2025-01-14 14:52:00,P002541,M001,30.77,False,,1.701,O006
2025-01-20 21:33:00,P002541,M003,32.87,False,,,O008
2025-01-12 05:07:00,P002541,M010,29.84,False,,1.595,O007
2025-01-16 14:40:00,P002542,M013,29.42,True,Warp,1.191,O006
2025-02-03 04:31:00,P002542,M001,25.75,False,,1.095,O010
2025-01-19 16:43:00,P002542,M015,26.37,False,,1.122,O005
2025-01-12 20:57:00,P002542,M005,28.71,False,,1.208,O009
2025-01-29 00:00:00,P002542,M002,30.18,False,,1.281,O007
2025-02-05 05:58:00,P002543,M016,40.04,False,,1.971,O001
2025-02-07 16:20:00,P002543,M016,37.05,False,,1.834,O001
2025-01-22 05:41:00,P002543,M019,33.74,False,,1.589,
2025-01-24 14:30:00,P002543,M004,38.47,False,,1.784,O009
2025-01-19 11:22:00,P002543,M012,38.53,False,,2.019,O005
2025-01-28 00:24:00,P002544,M009,37.09,True,Warp,2.086,O005
2025-02-07 17:29:00,P002544,M010,34.9,False,,1.847,O001
2025-02-08 12:01:00,P002544,M010,34.1,,,2.0,O001
2025-01-19 21:50:00,P002544,M005,35.41,False,,2.07,O009
2025-02-06 18:02:00,P002544,M003,34.8,False,,2.032,O008
2025-01-23 17:58:00,P002544,M014,33.46,False,,1.991,O006
2025-02-01 22:16:00,P002544,M008,37.4,False,,1.856,O007
2025-01-16 19:10:00,P002544,M005,34.81,False,,1.879,O007
2025-02-07 11:16:00,P002544,M019,33.32,False,,1.914,O008
2025-01-22 03:20:00,P002544,M004,35.78,False,,1.823,O007
2025-02-02 21:51:00,P002545,M017,35.28,False,,1.905,O001
2025-02-06 06:58:00,P002545,M006,34.39,False,,1.976,O009
2025-01-22 23:25:00,P002545,M002,31.14,False,,1.576,O008
2025-01-28 17:35:00,P002545,M006,32.24,False,,1.916,O008
2025-01-20 16:43:00,P002545,M015,31.69,False,,1.663,O007
2025-01-20 01:06:00,P002545,M016,36.24,False,,,O006
2025-02-07 10:18:00,P002545,M014,36.53,False,,2.035,O002
2025-02-06 20:33:00,P002545,M008,30.98,True,Dimensional,1.651,O006
2025-02-04 11:47:00,P002546,M011,21.08,False,,0.582,O003
2025-02-05 15:25:00,P002546,M009,23.9,True,Surface,0.721,O005
2025-01-22 22:28:00,P002546,M006,23.74,False,,0.716,O006
2025-02-08 18:14:00,P002546,M018,24.07,False,,0.722,O009
2025-01-30 16:53:00,P002546,M016,20.46,False,,0.609,O009
2025-01-27 20:19:00,P002546,M009,22.69,False,,0.635,O002
2025-01-21 13:09:00,P002546,M006,20.99,False,,0.616,O004
2025-01-11 19:27:00,P002546,M020,21.81,True,Surface,0.629,O005
2025-02-01 09:55:00,P002546,M014,21.58,,Dimensional,0.668,O008
2025-01-16 19:46:00,P002546,M010,22.8,False,,0.63,O005
2025-02-06 06:20:00,P002546,M017,22.51,False,,0.723,O008
2025-01-19 11:44:00,P002546,M006,22.25,True,,0.708,O007
2025-01-24 20:17:00,P002547,M006,38.15,False,,1.929,O010
2025-01-13 01:13:00,P002547,M019,34.28,True,Burr,1.797,O001
2025-01-15 16:48:00,P002547,M016,37.35,False,,1.678,O002
2025-01-22 03:52:00,P002547,M011,44.71,False,,2.354,O003
2025-01-25 06:58:00,P002547,M020,34.54,True,,1.534,O004
2025-02-05 19:56:00,P002547,M002,45.88,False,,2.169,O010
2025-01-21 17:56:00,P002547,M016,37.0,True,Dimensional,1.679,O006
2025-02-02 21:30:00,P002547,M006,38.27,True,,1.918,O006
2025-02-02 07:59:00,P002548,M006,19.1,False,,0.811,O004
2025-01-24 12:48:00,P002548,M016,17.39,False,,0.668,O008
2025-02-09 07:34:00,P002548,M012,21.3,False,,0.85,O004
2025-01-29 17:01:00,P002548,M009,19.66,False,,0.725,O009
2025-01-23 20:12:00,P002548,M019,19.58,False,,0.79,O002
2025-01-26 15:35:00,P002548,M003,20.97,False,,0.834,O010
2025-01-31 15:57:00,P002548,M013,19.78,False,,0.81,O007
2025-01-28 09:22:00,P002548,M013,16.53,False,,0.661,O009
2025-01-15 02:11:00,P002549,M002,24.76,False,,1.007,O010
2025-01-21 15:00:00,P002549,M014,24.11,False,,0.955,O003
2025-01-30 21:08:00,P002549,M010,25.71,False,,0.982,O001
2025-02-07 00:01:00,P002549,M015,23.36,False,,0.903,O003
2025-02-02 19:26:00,P002549,M008,27.06,False,,1.049,O003
2025-01-24 16:19:00,P002549,M013,26.17,False,,0.991,O002
2025-01-15 11:04:00,P002549,M018,26.28,True,,1.121,O009
2025-01-15 00:36:00,P002549,M001,21.89,False,,0.852,O005
2025-01-11 09:49:00,P002549,M010,23.89,False,,1.041,O001
2025-01-31 13:06:00,P002549,M003,26.58,True,,1.15,O003
2025-02-02 11:53:00,P002549,M020,27.9,True,,1.186,O010
2025-02-04 04:35:00,P002549,M013,26.26,False,,1.141,O001
2025-02-07 22:47:00,P002550,M002,16.15,False,,0.614,O006
2025-01-26 23:28:00,P002550,M018,17.18,False,,0.665,O003
2025-01-30 15:27:00,P002550,M009,16.12,False,,0.7,O001
2025-01-11 11:42:00,P002550,M009,15.44,False,,0.565,O003
2025-01-10 14:32:00,P002550,M003,16.93,False,,0.703,O003
2025-01-17 21:58:00,P002550,M016,18.4,False,,0.674,O009
2025-02-05 13:27:00,P002550,M013,16.06,False,,0.678,O006
2025-02-08 18:15:00,P002550,M015,17.77,False,,0.724,O008
2025-01-13 15:32:00,P002550,M010,15.68,False,,0.641,O005
2025-01-21 16:55:00,P002550,M012,17.99,False,,0.701,O006
2025-01-20 15:03:00,P002551,M005,40.8,False,,2.594,O001
2025-01-24 09:09:00,P002551,M004,41.93,True,Dimensional,2.937,O002
2025-01-11 17:24:00,P002551,M008,35.82,False,,2.402,O007
2025-02-08 07:09:00,P002551,M005,37.77,False,,2.693,O010
2025-02-08 06:59:00,P002551,M010,42.26,True,Surface,3.161,O008
2025-02-08 09:15:00,P002551,M020,38.52,False,,2.869,O007
2025-01-17 09:42:00,P002552,M011,26.74,False,,1.466,O009
2025-02-02 12:57:00,P002552,M011,27.98,False,,1.426,O006
2025-01-13 18:16:00,P002552,M019,27.13,False,,1.556,O004
2025-01-31 01:57:00,P002552,M016,29.9,False,,1.697,O001
2025-01-23 23:55:00,P002552,M009,30.45,False,,1.805,O005
2025-01-15 22:37:00,P002552,M013,31.38,,,1.815,O006
2025-01-20 09:55:00,P002552,M003,28.43,False,,1.574,O005
2025-02-07 18:16:00,P002552,M020,26.36,False,,1.383,O005
2025-02-01 22:06:00,P002552,M005,29.53,False,,1.705,O003
2025-01-10 09:05:00,P002553,M016,13.3,True,Surface,0.391,O006
2025-01-11 11:58:00,P002553,M008,13.52,False,,0.411,O009
2025-02-07 19:26:00,P002553,M010,13.14,False,,0.398,O008
2025-01-19 14:45:00,P002553,M002,14.12,False,,0.438,O003
2025-01-16 06:20:00,P002553,M018,12.75,False,,0.387,O001
2025-01-31 19:01:00,P002553,M015,12.36,False,,,O008
2025-01-24 07:50:00,P002553,M007,13.62,False,,0.403,O004
2025-02-05 12:50:00,P002553,M019,12.97,False,,0.425,O005
2025-01-20 19:34:00,P002553,M009,13.85,False,,0.377,O002
2025-02-08 10:43:00,P002553,M007,13.87,False,,0.396,O009
2025-01-15 17:35:00,P002553,M004,12.67,False,,0.399,O009
2025-02-03 11:02:00,P002554,M017,19.39,True,Warp,0.837,O010
2025-01-12 02:25:00,P002554,M018,22.99,False,,0.869,O002
2025-02-01 06:18:00,P002554,M006,23.88,False,,1.041,O001
2025-02-02 12:05:00,P002554,M017,22.38,False,,0.857,O009
2025-01-14 04:51:00,P002554,M005,22.18,False,,0.92,O002
2025-01-17 01:32:00,P002554,M006,20.76,False,,0.796,O008
2025-01-15 00:41:00,P002554,M009,21.48,False,,0.847,O004
2025-01-27 18:37:00,P002554,M008,21.81,False,,0.847,O006
2025-01-25 01:50:00,P002554,M012,22.78,False,,0.962,O008
2025-02-04 03:13:00,P002554,M020,24.02,False,,0.906,O005
2025-02-09 07:50:00,P002554,M009,22.82,False,,0.997,O001
2025-01-27 15:29:00,P002555,M007,39.85,True,Surface,2.521,O007
2025-01-27 22:46:00,P002555,M012,35.4,False,,2.254,O005
2025-02-05 19:37:00,P002555,M013,33.31,False,,2.173,O003
2025-02-09 01:00:00,P002555,M017,37.61,False,,2.755,O003
2025-02-03 16:53:00,P002555,M014,30.52,False,,2.145,O003
2025-01-28 18:05:00,P002555,M018,35.1,False,,2.501,O007
2025-01-30 10:17:00,P002555,M015,38.3,False,,2.44,O007
2025-02-05 12:42:00,P002555,M011,35.2,False,,2.705,O009
2025-02-01 22:00:00,P002555,M018,37.79,False,,2.887,O008
2025-01-14 15:39:00,P002555,M004,40.0,False,,3.048,O003
2025-01-17 18:55:00,P002555,M017,33.73,False,,2.511,O006
2025-01-19 17:13:00,P002555,M003,32.69,False,,2.173,O001
2025-01-29 06:36:00,P002556,M004,18.31,False,,0.705,O002
2025-01-23 18:06:00,P002556,M012,17.15,False,,0.682,O008
2025-01-27 01:10:00,P002556,M005,15.88,False,,0.596,O008
2025-01-28 22:37:00,P002556,M015,15.1,False,,0.544,O006
2025-01-29 08:55:00,P002556,M017,18.83,False,,0.753,O005
2025-01-29 16:14:00,P002556,M018,16.43,False,,0.721,O004
2025-01-18 00:24:00,P002557,M015,12.54,True,,0.401,O009
2025-01-15 06:31:00,P002557,M017,12.25,False,,0.378,O010
2025-02-03 04:21:00,P002557,M013,14.31,True,Dimensional,0.408,O003
2025-01-10 21:02:00,P002557,M017,14.67,False,,0.466,O006
2025-01-20 20:53:00,P002557,M011,12.84,,,0.355,O008
2025-02-04 08:54:00,P002557,M013,12.46,False,,0.362,O005
2025-01-18 00:42:00,P002557,M004,12.08,False,,0.357,O010
2025-01-23 00:59:00,P002557,M002,13.62,False,,0.373,O002
2025-02-01 13:43:00,P002557,M002,11.19,True,Burr,0.364,O006
2025-01-20 17:49:00,P002557,M011,14.28,False,,0.407,O009
2025-02-06 13:51:00,P002557,M007,13.7,False,,0.393,O003
2025-01-16 05:38:00,P002557,M012,13.49,False,,0.398,O005
2025-02-09 06:36:00,P002558,M010,19.6,False,,0.813,O005
2025-01-31 23:17:00,P002558,M004,21.25,False,,0.865,O010
2025-02-06 19:51:00,P002558,M015,23.81,True,Burr,1.023,O005
2025-01-16 03:52:00,P002558,M004,19.7,True,Burr,0.836,O005
2025-01-21 23:07:00,P002558,M005,19.01,False,,0.768,O006
2025-01-20 03:25:00,P002558,M004,19.49,False,,0.73,O007
2025-01-11 22:54:00,P002559,M010,29.77,False,,1.342,O002
2025-02-01 19:00:00,P002559,M007,28.21,False,,1.281,O005
2025-02-01 08:33:00,P002559,M020,30.04,False,,1.355,O010
2025-01-28 00:21:00,P002559,M002,27.61,False,,1.429,O008
2025-01-20 08:07:00,P002559,M018,30.27,False,,1.362,O007
2025-01-21 18:03:00,P002559,M004,25.93,False,,1.173,O002
2025-01-19 02:46:00,P002559,M013,24.19,False,,1.081,O007
2025-01-30 09:12:00,P002559,M007,28.76,False,,1.38,O001
2025-01-22 05:27:00,P002560,M017,32.62,,,1.694,O001
2025-02-05 03:03:00,P002560,M018,37.87,False,,1.93,O001
2025-01-11 08:59:00,P002560,M019,37.08,False,,1.887,O008
2025-01-26 02:03:00,P002560,M013,35.29,False,,1.785,O009
2025-01-23 06:16:00,P002560,M010,36.8,False,,2.157,O004
2025-01-19 15:14:00,P002560,M010,33.73,False,,2.022,O005
2025-01-11 10:27:00,P002561,M010,10.98,False,,0.35,O007
2025-01-25 13:04:00,P002561,M003,15.16,False,,0.481,O009
2025-02-01 16:15:00,P002561,M020,14.71,True,,0.422,O004
2025-02-08 23:31:00,P002561,M018,13.7,False,,0.383,O005
2025-02-03 13:34:00,P002561,M005,13.5,False,,0.414,O003
2025-02-02 06:39:00,P002561,M012,13.67,False,,0.401,O008
2025-01-28 12:52:00,P002561,M002,14.74,False,,0.454,O008
2025-02-05 00:56:00,P002561,M013,12.41,False,,0.372,O008
2025-01-31 19:08:00,P002561,M007,15.44,False,,0.486,O003
2025-01-30 01:11:00,P002561,M007,15.71,False,,0.45,O007
2025-02-03 20:12:00,P002561,M011,14.45,True,,0.415,O003
2025-01-27 01:26:00,P002562,M010,22.03,False,,0.626,O006
2025-01-17 02:35:00,P002562,M012,18.86,False,,0.567,O003
2025-01-19 10:27:00,P002562,M014,18.31,False,,0.567,O009
2025-01-24 20:04:00,P002562,M018,19.94,False,,0.652,O009
2025-01-12 10:08:00,P002562,M008,17.03,False,,0.535,O010
2025-01-17 16:57:00,P002563,M002,18.42,True,Dimensional,0.691,O010
2025-01-13 18:26:00,P002563,M012,17.64,True,Burr,0.713,O001
2025-01-28 07:36:00,P002563,M014,16.77,False,,0.686,O009
2025-01-21 05:03:00,P002563,M013,19.36,False,,,O006
2025-01-27 19:08:00,P002563,M009,18.06,False,,0.754,O004
2025-01-12 17:28:00,P002563,M019,17.64,False,,0.751,O010
2025-01-29 02:19:00,P002564,M020,34.45,False,,1.809,O002
2025-01-23 11:35:00,P002564,M019,29.69,False,,,O006
2025-01-23 22:48:00,P002564,M007,38.21,False,,2.252,O003
2025-01-11 17:15:00,P002564,M003,34.28,True,,1.886,O008
2025-02-07 10:25:00,P002564,M015,34.24,False,,1.888,O002
2025-01-20 16:32:00,P002564,M020,35.25,False,,1.864,O003
2025-01-13 05:43:00,P002565,M011,18.12,False,,0.704,O004
2025-01-11 21:17:00,P002565,M012,16.57,False,,,O004
2025-02-05 08:57:00,P002565,M010,19.05,False,,0.783,O004
2025-01-18 22:18:00,P002565,M020,16.95,False,,0.696,O007
2025-01-28 15:02:00,P002565,M017,17.29,False,,0.739,O008
2025-02-01 21:33:00,P002565,M001,16.98,False,,0.73,O001
2025-02-04 07:12:00,P002565,M009,17.72,False,,0.708,O002
2025-01-31 14:52:00,P002565,M002,16.99,,,0.703,O003
2025-02-07 17:21:00,P002566,M002,41.35,True,Dimensional,1.831,O008
2025-02-06 20:30:00,P002566,M020,35.81,False,,1.858,O010
2025-01-20 09:11:00,P002566,M017,38.77,False,,1.888,O001
2025-01-15 08:29:00,P002566,M019,40.21,False,,1.773,O009
2025-01-13 17:07:00,P002566,M013,38.63,False,,1.745,O002
2025-01-18 15:43:00,P002566,M001,31.42,False,,1.577,O001
2025-01-16 06:41:00,P002566,M017,37.27,False,,1.9,O004
2025-01-31 01:10:00,P002566,M012,40.03,False,,1.99,O006
2025-01-24 23:30:00,P002566,M016,38.67,True,Warp,1.69,O002
2025-02-06 19:58:00,P002567,M010,29.5,False,,1.674,O002
2025-01-18 22:52:00,P002567,M018,28.78,False,,1.537,O001
2025-01-15 21:51:00,P002567,M018,27.49,False,,1.574,O004
2025-01-15 22:54:00,P002567,M004,32.45,False,,1.652,O002
2025-01-31 00:48:00,P002567,M013,27.34,False,,,O002
2025-01-14 11:45:00,P002567,M002,29.46,False,,1.777,O009
2025-02-02 01:13:00,P002567,M011,28.64,False,,1.711,O009
2025-02-02 10:39:00,P002568,M013,19.77,False,,0.823,O001
2025-02-02 23:18:00,P002568,M003,22.24,False,,0.944,O006
2025-01-21 06:49:00,P002568,M015,22.72,False,,0.872,O005
2025-02-03 11:47:00,P002568,M007,26.55,False,,1.002,O001
2025-01-19 15:58:00,P002568,M005,25.61,False,,1.014,O002
2025-02-04 02:34:00,P002568,M016,22.22,False,,0.96,O001
2025-01-15 20:54:00,P002568,M005,19.48,False,,0.752,O004
2025-01-12 13:42:00,P002568,M003,24.74,False,,1.027,O001
2025-01-29 03:57:00,P002568,M015,24.01,False,,0.884,O004
2025-02-04 11:22:00,P002568,M010,22.94,False,,0.921,O004
2025-01-26 09:01:00,P002568,M014,20.88,False,,0.755,O002
2025-02-01 10:44:00,P002568,M010,23.88,False,,0.946,O006
2025-02-09 02:52:00,P002569,M020,37.31,True,Burr,1.934,O002
2025-02-04 08:39:00,P002569,M013,35.9,False,,2.104,O003
2025-01-20 12:55:00,P002569,M004,37.53,False,,2.236,O007
2025-01-22 00:26:00,P002569,M017,37.98,True,Burr,2.025,O001
2025-02-01 21:38:00,P002569,M001,40.2,True,Burr,2.268,O001
2025-01-17 03:24:00,P002569,M001,41.29,False,,2.184,O004
2025-01-21 06:30:00,P002569,M018,39.54,False,,2.318,O009
2025-01-13 05:03:00,P002569,M005,38.19,False,,2.161,O004
2025-01-27 07:48:00,P002570,M007,40.77,True,,2.23,O009
2025-02-03 21:47:00,P002570,M004,42.89,True,Burr,2.292,O010
2025-01-28 12:58:00,P002570,M009,36.79,False,,2.183,O005
2025-02-08 03:03:00,P002570,M011,43.95,True,Surface,2.248,O007
2025-01-29 22:23:00,P002570,M019,44.16,True,Dimensional,2.443,O001
2025-02-06 01:15:00,P002570,M016,41.42,False,,2.113,O003
2025-01-23 18:30:00,P002570,M018,48.05,False,,2.58,O007
2025-02-04 10:01:00,P002570,M014,42.92,True,,2.228,O010
2025-01-19 03:46:00,P002571,M006,34.63,False,,1.281,O004
2025-02-09 05:02:00,P002571,M018,33.91,False,,1.231,O010
2025-01-22 01:06:00,P002571,M003,29.24,False,,1.246,O010
2025-02-05 12:38:00,P002571,M004,25.28,False,,,O003
2025-01-20 20:17:00,P002571,M014,27.45,True,Surface,1.151,O001
2025-02-03 02:23:00,P002571,M017,27.44,False,,1.059,O002
2025-01-17 02:56:00,P002572,M008,32.0,False,,1.656,O003
2025-01-20 05:00:00,P002572,M020,28.63,True,Dimensional,1.632,O005
2025-01-30 08:52:00,P002572,M007,30.55,False,,1.837,O010
2025-01-19 14:06:00,P002572,M014,27.72,False,,1.455,O003
2025-01-30 07:30:00,P002572,M015,25.26,False,,1.372,O006
2025-01-27 22:44:00,P002572,M015,27.98,False,,1.615,O009
2025-01-28 10:39:00,P002572,M016,27.97,False,,,O008
2025-01-19 10:37:00,P002572,M007,26.98,False,,1.484,O009
2025-01-21 08:08:00,P002573,M004,10.22,False,,0.291,O002
2025-02-03 18:01:00,P002573,M013,9.98,False,,0.328,O010
2025-01-26 15:37:00,P002573,M015,12.16,False,,0.345,O005
2025-01-14 11:30:00,P002573,M008,9.88,False,,0.313,O010
2025-02-01 15:47:00,P002573,M003,10.81,True,Surface,0.323,O006
2025-02-05 00:01:00,P002573,M019,10.44,False,,0.322,O010
2025-01-18 02:54:00,P002573,M020,11.79,False,,0.34,O006
2025-02-01 07:52:00,P002574,M003,36.56,True,Dimensional,2.185,O003
2025-01-28 21:09:00,P002574,M004,38.03,True,Dimensional,1.939,O006
2025-01-23 14:43:00,P002574,M006,41.57,False,,2.212,O001
2025-01-21 00:21:00,P002574,M008,37.24,False,,2.245,O001
2025-01-23 21:59:00,P002574,M013,40.46,False,,2.354,O002
2025-01-27 03:08:00,P002574,M009,41.53,True,Dimensional,2.338,O008
2025-01-13 23:02:00,P002575,M017,46.53,False,,3.454,O003
2025-01-21 11:39:00,P002575,M010,40.01,False,,2.908,O009
2025-02-05 11:27:00,P002575,M018,41.99,True,Burr,3.019,O009
2025-02-01 21:10:00,P002575,M005,47.18,False,,2.985,O010
2025-01-11 10:09:00,P002575,M016,41.82,True,Surface,3.091,O003
2025-01-11 18:10:00,P002576,M019,17.31,True,Burr,0.526,O003
2025-02-01 07:09:00,P002576,M004,18.68,True,Burr,0.523,O009
2025-02-01 07:28:00,P002576,M009,17.82,False,,0.489,O001
2025-01-25 11:34:00,P002576,M006,17.97,False,,0.588,O001
2025-01-28 05:46:00,P002576,M011,19.54,False,,0.537,O002
2025-01-14 05:52:00,P002576,M008,19.84,False,,0.542,O006
2025-01-22 10:10:00,P002576,M019,17.61,False,,0.514,O001
2025-02-01 22:05:00,P002576,M016,17.79,True,Warp,0.563,O009
2025-01-29 05:49:00,P002576,M009,20.15,False,,0.607,O005
2025-01-24 05:07:00,P002576,M015,19.38,False,,0.629,O008
2025-02-05 04:17:00,P002577,M005,33.48,True,Dimensional,1.664,O004
2025-01-16 21:36:00,P002577,M008,32.54,False,,1.533,O003
2025-01-20 15:44:00,P002577,M017,36.62,False,,1.765,O002
2025-01-19 04:32:00,P002577,M002,34.3,False,,1.638,O001
2025-02-02 21:58:00,P002577,M004,32.92,False,,1.678,O007
2025-01-28 14:41:00,P002577,M020,28.98,False,,1.402,O009
2025-01-22 07:41:00,P002577,M010,36.63,False,,1.882,O002
2025-02-04 09:26:00,P002577,M004,32.65,False,,1.416,O010
2025-02-04 07:46:00,P002577,M001,32.28,False,,1.44,O007
2025-01-28 13:17:00,P002577,M005,33.48,False,,1.73,O003
2025-02-05 17:10:00,P002577,M013,30.48,True,,1.318,O010
2025-01-31 09:14:00,P002577,M012,27.27,True,Warp,1.412,O002
2025-01-21 08:04:00,P002578,M017,22.85,False,,0.869,O006
2025-01-11 14:52:00,P002578,M015,25.5,False,,1.041,O008
2025-01-26 16:28:00,P002578,M005,21.52,False,,0.79,O009
2025-01-14 21:12:00,P002578,M018,24.0,False,,0.876,O002
2025-02-06 07:17:00,P002578,M012,21.83,True,Dimensional,0.93,O008
2025-01-19 13:42:00,P002578,M011,25.23,True,Dimensional,1.017,O009
2025-01-11 12:45:00,P002578,M014,26.68,False,,1.052,O008
2025-01-15 11:10:00,P002578,M005,24.64,False,,0.942,
2025-01-16 10:31:00,P002578,M007,24.36,False,,0.942,O008
2025-01-28 15:25:00,P002578,M001,25.11,False,,0.979,O009
